Source,Target,Type,Id,Label,Weight,duration,start_date,bike_nr,end_date,subscription_type,zip_code,birth_date,gender
63,49,Directed,600362,NA,60,956,2012-08-19T17:12:00Z,T01057,2012-08-19T17:28:00Z,Registered,NA,1984,Male
63,48,Directed,594823,NA,113,823,2012-08-21T14:55:00Z,B00382,2012-08-21T15:09:00Z,Registered,NA,1976,Male
63,50,Directed,595544,NA,102,522,2012-08-21T10:41:00Z,T01308,2012-08-21T10:49:00Z,Registered,NA,1971,Male
63,54,Directed,598527,NA,47,565,2012-08-20T09:52:00Z,B00444,2012-08-20T10:02:00Z,Registered,NA,1977,Male
63,59,Directed,594991,NA,63,519,2012-08-21T13:31:00Z,B00352,2012-08-21T13:39:00Z,Registered,NA,1983,Female
63,60,Directed,702999,NA,16,1491,2012-07-07T19:26:00Z,B00458,2012-07-07T19:50:00Z,Registered,NA,1994,Male
63,58,Directed,593918,NA,28,718,2012-08-21T20:18:00Z,B00192,2012-08-21T20:30:00Z,Registered,NA,1967,Male
63,65,Directed,607048,NA,27,957,2012-08-16T22:09:00Z,B00174,2012-08-16T22:25:00Z,Registered,NA,1971,Male
63,81,Directed,626102,NA,11,756,2012-08-09T20:10:00Z,B00103,2012-08-09T20:22:00Z,Registered,NA,1976,Male
63,69,Directed,991948,NA,2,2347,2012-09-30T15:28:00Z,T01152,2012-09-30T16:07:00Z,Registered,NA,1983,Male
63,90,Directed,1033009,NA,2,1908,2012-09-15T20:31:00Z,T01224,2012-09-15T21:03:00Z,Casual,NA,NA,NA
63,80,Directed,1012921,NA,1,2022,2012-09-22T15:41:00Z,T01374,2012-09-22T16:15:00Z,Registered,NA,1986,Female
63,76,Directed,620193,NA,2,2568,2012-08-12T05:09:00Z,T01037,2012-08-12T05:52:00Z,Casual,NA,NA,NA
63,70,Directed,1013022,NA,2,3343,2012-09-22T15:04:00Z,B00038,2012-09-22T15:59:00Z,Casual,NA,NA,NA
63,84,Directed,990658,NA,10,1693,2012-10-01T12:14:00Z,T01446,2012-10-01T12:43:00Z,Registered,NA,1986,Female
64,7,Directed,599948,NA,73,1793,2012-08-19T18:51:00Z,B00534,2012-08-19T19:21:00Z,Casual,NA,NA,NA
64,8,Directed,615662,NA,17,1877,2012-08-13T22:07:00Z,B00276,2012-08-13T22:38:00Z,Registered,NA,1989,Male
64,9,Directed,596587,NA,17,1596,2012-08-20T21:34:00Z,T01195,2012-08-20T22:01:00Z,Registered,NA,1967,Male
64,10,Directed,607409,NA,10,1503,2012-08-16T21:12:00Z,T01022,2012-08-16T21:37:00Z,Registered,NA,1989,Male
64,11,Directed,695846,NA,4,1789,2012-07-10T21:04:00Z,B00226,2012-07-10T21:34:00Z,Registered,NA,1963,Male
64,15,Directed,743289,NA,3,1577,2012-06-18T20:52:00Z,B00011,2012-06-18T21:19:00Z,Registered,NA,1957,Male
64,19,Directed,1092890,NA,3,2945,2012-08-25T22:25:00Z,B00002,2012-08-25T23:14:00Z,Casual,NA,NA,NA
64,25,Directed,596437,NA,93,1271,2012-08-20T22:01:00Z,T01233,2012-08-20T22:22:00Z,Registered,NA,1968,Male
64,22,Directed,596366,NA,448,348,2012-08-20T22:14:00Z,B00601,2012-08-20T22:20:00Z,Casual,NA,NA,NA
64,29,Directed,861500,NA,2,1487,2012-04-10T19:09:00Z,B00198,2012-04-10T19:33:00Z,Casual,NA,NA,NA
64,41,Directed,738418,NA,13,3880,2012-06-20T22:16:00Z,B00059,2012-06-20T23:21:00Z,Registered,NA,1973,Male
64,66,Directed,1005793,NA,2,1565,2012-09-24T21:15:00Z,T01002,2012-09-24T21:41:00Z,Registered,NA,1989,Male
64,52,Directed,611096,NA,44,1275,2012-08-15T16:19:00Z,T01026,2012-08-15T16:40:00Z,Registered,NA,1971,Male
64,12,Directed,629624,NA,6,2607,2012-08-08T15:41:00Z,B00570,2012-08-08T16:24:00Z,Casual,NA,NA,NA
64,14,Directed,737048,NA,12,1578,2012-06-21T18:31:00Z,B00576,2012-06-21T18:58:00Z,Registered,NA,1961,Male
64,20,Directed,596297,NA,416,236,2012-08-20T22:27:00Z,B00502,2012-08-20T22:31:00Z,Registered,NA,1979,Male
64,46,Directed,601700,NA,25,1346,2012-08-18T23:09:00Z,B00475,2012-08-18T23:32:00Z,Registered,NA,1954,Male
64,3,Directed,797770,NA,5,3671,2012-05-20T18:29:00Z,B00319,2012-05-20T19:31:00Z,Casual,NA,NA,NA
64,24,Directed,596446,NA,121,1760,2012-08-20T21:59:00Z,T01242,2012-08-20T22:28:00Z,Registered,NA,1965,Female
64,23,Directed,597509,NA,192,463,2012-08-20T16:51:00Z,B00424,2012-08-20T16:58:00Z,Casual,NA,NA,NA
64,34,Directed,601471,NA,6,1155,2012-08-19T01:30:00Z,T01172,2012-08-19T01:49:00Z,Casual,NA,NA,NA
64,33,Directed,613022,NA,26,1199,2012-08-14T20:45:00Z,B00282,2012-08-14T21:05:00Z,Registered,NA,1984,Male
64,45,Directed,608416,NA,27,1493,2012-08-16T15:23:00Z,B00015,2012-08-16T15:48:00Z,Registered,NA,1961,Male
64,5,Directed,657195,NA,5,1975,2012-07-27T18:22:00Z,B00516,2012-07-27T18:55:00Z,Casual,NA,NA,NA
64,30,Directed,607100,NA,6,1306,2012-08-16T22:00:00Z,B00007,2012-08-16T22:21:00Z,Registered,NA,1984,Male
64,31,Directed,597631,NA,163,256,2012-08-20T15:58:00Z,T01325,2012-08-20T16:02:00Z,Registered,NA,1979,Male
64,32,Directed,622723,NA,9,1086,2012-08-11T04:06:00Z,B00366,2012-08-11T04:24:00Z,Registered,NA,1986,Male
64,53,Directed,661381,NA,19,1550,2012-07-25T21:01:00Z,B00152,2012-07-25T21:27:00Z,Casual,NA,NA,NA
64,56,Directed,725146,NA,1,903,2012-06-27T22:02:00Z,B00192,2012-06-27T22:17:00Z,Registered,NA,1979,Male
64,55,Directed,613054,NA,13,1130,2012-08-14T20:39:00Z,B00532,2012-08-14T20:58:00Z,Registered,NA,1987,Male
64,4,Directed,607385,NA,74,597,2012-08-16T21:16:00Z,B00385,2012-08-16T21:26:00Z,Registered,NA,1984,Male
64,27,Directed,743122,NA,3,1203,2012-06-18T21:26:00Z,B00153,2012-06-18T21:46:00Z,Registered,NA,1979,Male
64,13,Directed,643261,NA,6,1001,2012-08-03T02:48:00Z,B00199,2012-08-03T03:05:00Z,Registered,NA,1988,Female
64,16,Directed,595981,NA,60,1228,2012-08-20T23:45:00Z,B00089,2012-08-21T00:05:00Z,Registered,NA,1984,Male
64,57,Directed,606278,NA,29,2810,2012-08-17T02:28:00Z,B00495,2012-08-17T03:15:00Z,Casual,NA,NA,NA
64,39,Directed,600799,NA,52,1087,2012-08-19T15:25:00Z,B00544,2012-08-19T15:44:00Z,Registered,NA,1968,Male
64,21,Directed,601382,NA,68,2678,2012-08-19T02:31:00Z,B00123,2012-08-19T03:16:00Z,Casual,NA,NA,NA
64,61,Directed,596750,NA,59,739,2012-08-20T21:11:00Z,B00431,2012-08-20T21:23:00Z,Registered,NA,1987,Female
64,63,Directed,597167,NA,151,303,2012-08-20T19:31:00Z,B00623,2012-08-20T19:36:00Z,Registered,NA,1978,Male
64,64,Directed,596440,NA,391,7,2012-08-20T22:00:00Z,B00480,2012-08-20T22:00:00Z,Registered,NA,1968,Male
64,85,Directed,607119,NA,8,511,2012-08-16T21:57:00Z,T01331,2012-08-16T22:05:00Z,Registered,NA,1972,Male
64,6,Directed,596557,NA,144,1296,2012-08-20T21:39:00Z,B00524,2012-08-20T22:01:00Z,Registered,NA,1981,Female
64,37,Directed,705262,NA,1,2150,2012-07-06T18:18:00Z,B00151,2012-07-06T18:54:00Z,Registered,NA,1961,Male
64,26,Directed,596254,NA,53,868,2012-08-20T22:34:00Z,B00332,2012-08-20T22:49:00Z,Registered,NA,1965,Male
64,38,Directed,596358,NA,1068,617,2012-08-20T22:16:00Z,B00480,2012-08-20T22:26:00Z,Registered,NA,1965,Male
64,35,Directed,596242,NA,215,399,2012-08-20T22:37:00Z,B00620,2012-08-20T22:44:00Z,Registered,NA,1988,Male
64,36,Directed,596531,NA,83,845,2012-08-20T21:44:00Z,T01256,2012-08-20T21:58:00Z,Registered,NA,1988,Female
64,40,Directed,596063,NA,369,327,2012-08-20T23:20:00Z,B00329,2012-08-20T23:25:00Z,Registered,NA,1986,Male
64,42,Directed,597570,NA,89,729,2012-08-20T16:27:00Z,B00115,2012-08-20T16:39:00Z,Registered,NA,1961,Male
64,43,Directed,595218,NA,315,175,2012-08-21T12:32:00Z,B00087,2012-08-21T12:35:00Z,Registered,NA,1966,Male
64,44,Directed,600337,NA,148,659,2012-08-19T17:21:00Z,B00620,2012-08-19T17:32:00Z,Casual,NA,NA,NA
64,47,Directed,596339,NA,312,439,2012-08-20T22:18:00Z,B00026,2012-08-20T22:26:00Z,Registered,NA,1985,Male
64,49,Directed,596283,NA,76,656,2012-08-20T22:30:00Z,B00357,2012-08-20T22:41:00Z,Casual,NA,NA,NA
64,48,Directed,603283,NA,142,389,2012-08-18T02:20:00Z,B00167,2012-08-18T02:27:00Z,Casual,NA,NA,NA
64,50,Directed,595270,NA,73,646,2012-08-21T12:20:00Z,B00234,2012-08-21T12:31:00Z,Registered,NA,1953,Male
64,54,Directed,601982,NA,75,1030,2012-08-18T21:21:00Z,B00485,2012-08-18T21:38:00Z,Casual,NA,NA,NA
64,59,Directed,598916,NA,101,254,2012-08-19T23:21:00Z,B00614,2012-08-19T23:26:00Z,Registered,NA,1983,Male
64,60,Directed,604239,NA,49,1461,2012-08-17T20:57:00Z,B00123,2012-08-17T21:21:00Z,Casual,NA,NA,NA
64,58,Directed,596527,NA,114,476,2012-08-20T21:45:00Z,B00002,2012-08-20T21:53:00Z,Registered,NA,1983,Male
64,65,Directed,603259,NA,38,386,2012-08-18T02:43:00Z,B00014,2012-08-18T02:50:00Z,Casual,NA,NA,NA
64,81,Directed,607454,NA,24,382,2012-08-16T21:07:00Z,B00056,2012-08-16T21:13:00Z,Registered,NA,1989,Male
64,94,Directed,995608,NA,2,998,2012-09-27T23:03:00Z,T01133,2012-09-27T23:20:00Z,Registered,NA,1982,Male
64,98,Directed,1006165,NA,3,951,2012-09-24T20:02:00Z,B00060,2012-09-24T20:18:00Z,Registered,NA,1988,Male
64,69,Directed,1002817,NA,6,1779,2012-09-25T20:46:00Z,T01348,2012-09-25T21:16:00Z,Registered,NA,1967,Male
64,90,Directed,995940,NA,4,912,2012-09-27T22:00:00Z,B00249,2012-09-27T22:15:00Z,Registered,NA,1984,Male
64,91,Directed,1037549,NA,3,1356,2012-09-14T13:54:00Z,B00448,2012-09-14T14:17:00Z,Registered,NA,1968,Male
64,72,Directed,602561,NA,12,1078,2012-08-18T17:44:00Z,T01130,2012-08-18T18:02:00Z,Casual,NA,NA,NA
64,80,Directed,604876,NA,12,1880,2012-08-17T17:46:00Z,B00413,2012-08-17T18:17:00Z,Registered,NA,1983,Female
64,67,Directed,1009510,NA,4,1584,2012-09-23T17:25:00Z,B00190,2012-09-23T17:52:00Z,Registered,NA,1986,Female
64,75,Directed,643953,NA,2,1907,2012-08-02T22:03:00Z,B00184,2012-08-02T22:35:00Z,Registered,NA,1975,Male
64,68,Directed,1005785,NA,5,1567,2012-09-24T21:16:00Z,B00248,2012-09-24T21:42:00Z,Registered,NA,1975,Male
64,76,Directed,620129,NA,3,1550,2012-08-12T06:25:00Z,B00219,2012-08-12T06:51:00Z,Casual,NA,NA,NA
64,70,Directed,609837,NA,3,3449,2012-08-15T22:42:00Z,B00408,2012-08-15T23:39:00Z,Casual,NA,NA,NA
64,73,Directed,1037594,NA,1,1698,2012-09-14T13:39:00Z,B00014,2012-09-14T14:07:00Z,Registered,NA,1983,Male
64,74,Directed,601255,NA,2,1725,2012-08-19T05:02:00Z,T01442,2012-08-19T05:31:00Z,Casual,NA,NA,NA
64,84,Directed,1020873,NA,8,1700,2012-09-19T21:38:00Z,T01021,2012-09-19T22:07:00Z,Registered,NA,1953,Female
83,11,Directed,621188,NA,1,861,2012-08-11T20:47:00Z,B00037,2012-08-11T21:01:00Z,Registered,NA,1987,Male
83,19,Directed,1081336,NA,1,1081,2012-08-30T01:20:00Z,T01258,2012-08-30T01:38:00Z,Registered,NA,1983,Male
83,25,Directed,618248,NA,4,560,2012-08-12T22:28:00Z,B00023,2012-08-12T22:38:00Z,Registered,NA,1976,Male
83,22,Directed,626086,NA,2,1100,2012-08-09T20:14:00Z,B00317,2012-08-09T20:32:00Z,Registered,NA,1994,Male
83,66,Directed,1074926,NA,1,1661,2012-09-01T13:08:00Z,T01234,2012-09-01T13:35:00Z,Casual,NA,NA,NA
83,52,Directed,1075118,NA,4,816,2012-09-01T05:30:00Z,T01340,2012-09-01T05:43:00Z,Registered,NA,1982,Male
83,12,Directed,619644,NA,12,816,2012-08-12T16:15:00Z,B00141,2012-08-12T16:29:00Z,Casual,NA,NA,NA
83,14,Directed,1047239,NA,1,1249,2012-09-11T18:54:00Z,T01342,2012-09-11T19:15:00Z,Casual,NA,NA,NA
83,20,Directed,989420,NA,3,1487,2012-10-01T19:57:00Z,T01364,2012-10-01T20:22:00Z,Casual,NA,NA,NA
83,46,Directed,596975,NA,18,1029,2012-08-20T20:32:00Z,B00351,2012-08-20T20:49:00Z,Casual,NA,NA,NA
83,24,Directed,1067256,NA,1,1836,2012-09-03T20:46:00Z,B00621,2012-09-03T21:16:00Z,Registered,NA,1984,Male
83,23,Directed,1094362,NA,2,1228,2012-08-25T17:45:00Z,T01285,2012-08-25T18:06:00Z,Registered,NA,1979,Female
83,33,Directed,618338,NA,1,1025,2012-08-12T22:05:00Z,B00484,2012-08-12T22:22:00Z,Registered,NA,1982,Female
83,5,Directed,1078300,NA,1,763,2012-08-31T01:17:00Z,T01279,2012-08-31T01:30:00Z,Registered,NA,1989,Male
83,31,Directed,1036253,NA,1,1938,2012-09-14T20:23:00Z,B00378,2012-09-14T20:55:00Z,Casual,NA,NA,NA
83,32,Directed,625905,NA,3,1450,2012-08-09T21:00:00Z,B00408,2012-08-09T21:24:00Z,Registered,NA,1987,Female
83,56,Directed,597521,NA,11,695,2012-08-20T16:43:00Z,T01373,2012-08-20T16:55:00Z,Registered,NA,1970,Male
83,55,Directed,609376,NA,8,1329,2012-08-16T01:16:00Z,B00533,2012-08-16T01:38:00Z,Registered,NA,1987,Female
83,4,Directed,1016982,NA,5,605,2012-09-21T00:09:00Z,B00566,2012-09-21T00:19:00Z,Registered,NA,1982,Male
83,27,Directed,619192,NA,4,673,2012-08-12T18:14:00Z,B00640,2012-08-12T18:25:00Z,Casual,NA,NA,NA
83,13,Directed,600015,NA,18,416,2012-08-19T18:36:00Z,T01183,2012-08-19T18:43:00Z,Registered,NA,1985,Male
83,16,Directed,595893,NA,2,1095,2012-08-21T00:16:00Z,B00041,2012-08-21T00:34:00Z,Registered,NA,1985,Female
83,57,Directed,600620,NA,20,750,2012-08-19T16:11:00Z,B00031,2012-08-19T16:23:00Z,Registered,NA,1973,Female
83,51,Directed,592925,NA,15,402,2012-08-21T23:28:00Z,B00374,2012-08-21T23:35:00Z,Registered,NA,1972,Male
83,39,Directed,592919,NA,18,633,2012-08-21T23:29:00Z,B00324,2012-08-21T23:40:00Z,Registered,NA,1970,Male
83,21,Directed,1003729,NA,9,936,2012-09-25T15:39:00Z,T01054,2012-09-25T15:55:00Z,Registered,NA,1991,Male
83,61,Directed,602874,NA,3,1447,2012-08-18T15:13:00Z,T01419,2012-08-18T15:37:00Z,Registered,NA,1987,Female
83,64,Directed,613940,NA,5,886,2012-08-14T15:03:00Z,B00607,2012-08-14T15:18:00Z,Casual,NA,NA,NA
83,83,Directed,593073,NA,20,13040,2012-08-21T22:53:00Z,B00292,2012-08-22T02:30:00Z,Casual,NA,NA,NA
83,85,Directed,604882,NA,18,1409,2012-08-17T17:44:00Z,B00623,2012-08-17T18:08:00Z,Casual,NA,NA,NA
83,93,Directed,1001581,NA,1,1285,2012-09-26T02:23:00Z,T01139,2012-09-26T02:44:00Z,Registered,NA,1987,Female
83,26,Directed,596682,NA,10,1765,2012-08-20T21:20:00Z,T01002,2012-08-20T21:49:00Z,Registered,NA,1989,Male
83,35,Directed,1007332,NA,1,1156,2012-09-24T12:33:00Z,B00510,2012-09-24T12:52:00Z,Registered,NA,1970,Male
83,36,Directed,1027418,NA,1,1435,2012-09-17T19:12:00Z,T01231,2012-09-17T19:36:00Z,Registered,NA,1952,Male
83,42,Directed,991531,NA,4,1641,2012-09-30T20:35:00Z,B00323,2012-09-30T21:03:00Z,Casual,NA,NA,NA
83,47,Directed,1030587,NA,2,1573,2012-09-16T18:12:00Z,B00566,2012-09-16T18:38:00Z,Registered,NA,1979,Male
83,49,Directed,1030036,NA,1,1258,2012-09-16T20:12:00Z,B00552,2012-09-16T20:33:00Z,Registered,NA,1983,Male
83,50,Directed,1091916,NA,1,1066,2012-08-26T11:12:00Z,T01311,2012-08-26T11:30:00Z,Registered,NA,1956,Male
83,54,Directed,598790,NA,16,2507,2012-08-20T00:18:00Z,T01405,2012-08-20T00:59:00Z,Registered,NA,1987,Female
83,60,Directed,608106,NA,6,2325,2012-08-16T17:24:00Z,B00533,2012-08-16T18:03:00Z,Registered,NA,1987,Female
83,65,Directed,610212,NA,1,1103,2012-08-15T21:29:00Z,T01102,2012-08-15T21:47:00Z,Casual,NA,NA,NA
83,69,Directed,602034,NA,1,1369,2012-08-18T21:10:00Z,B00590,2012-08-18T21:33:00Z,Casual,NA,NA,NA
83,67,Directed,608206,NA,5,2656,2012-08-16T16:48:00Z,B00572,2012-08-16T17:33:00Z,Registered,NA,1987,Female
83,75,Directed,627735,NA,10,2416,2012-08-09T01:33:00Z,B00211,2012-08-09T02:13:00Z,Registered,NA,1984,Male
83,76,Directed,595941,NA,9,2147,2012-08-20T23:58:00Z,B00275,2012-08-21T00:33:00Z,Registered,NA,1984,Male
83,74,Directed,600884,NA,6,1634,2012-08-19T14:52:00Z,T01278,2012-08-19T15:19:00Z,Registered,NA,1970,Male
85,7,Directed,1080271,NA,3,1136,2012-08-30T14:52:00Z,B00525,2012-08-30T15:11:00Z,Registered,NA,1983,Male
85,9,Directed,991981,NA,2,1576,2012-09-30T13:38:00Z,T01096,2012-09-30T14:04:00Z,Registered,NA,1990,Male
85,11,Directed,1058993,NA,1,1037,2012-09-07T12:34:00Z,B00344,2012-09-07T12:52:00Z,Registered,NA,1957,Male
85,15,Directed,1072018,NA,1,4470,2012-09-02T14:41:00Z,T01429,2012-09-02T15:56:00Z,Casual,NA,NA,NA
85,25,Directed,1029697,NA,1,673,2012-09-16T21:34:00Z,T01244,2012-09-16T21:45:00Z,Registered,NA,1985,Male
85,22,Directed,598135,NA,20,818,2012-08-20T12:30:00Z,B00033,2012-08-20T12:44:00Z,Casual,NA,NA,NA
85,66,Directed,1052389,NA,1,1823,2012-09-09T21:22:00Z,B00288,2012-09-09T21:52:00Z,Registered,NA,1982,Male
85,52,Directed,991392,NA,3,966,2012-09-30T21:50:00Z,T01307,2012-09-30T22:06:00Z,Registered,NA,1986,Male
85,12,Directed,1096498,NA,1,852,2012-08-24T22:05:00Z,B00099,2012-08-24T22:19:00Z,Casual,NA,NA,NA
85,46,Directed,600227,NA,8,1055,2012-08-19T17:48:00Z,B00350,2012-08-19T18:05:00Z,Casual,NA,NA,NA
85,24,Directed,596863,NA,4,1613,2012-08-20T20:53:00Z,T01136,2012-08-20T21:20:00Z,Casual,NA,NA,NA
85,33,Directed,1006588,NA,1,1244,2012-09-24T16:59:00Z,B00559,2012-09-24T17:20:00Z,Registered,NA,1990,Male
85,31,Directed,606624,NA,27,698,2012-08-16T23:46:00Z,T01159,2012-08-16T23:58:00Z,Registered,NA,1983,Male
85,56,Directed,990459,NA,12,688,2012-10-01T12:49:00Z,B00540,2012-10-01T13:00:00Z,Registered,NA,1966,Male
85,55,Directed,604304,NA,3,1692,2012-08-17T20:48:00Z,B00623,2012-08-17T21:17:00Z,Casual,NA,NA,NA
85,4,Directed,1046328,NA,2,798,2012-09-11T22:01:00Z,B00264,2012-09-11T22:14:00Z,Casual,NA,NA,NA
85,27,Directed,1068878,NA,3,1702,2012-09-03T14:36:00Z,B00210,2012-09-03T15:04:00Z,Casual,NA,NA,NA
85,13,Directed,611294,NA,30,388,2012-08-15T13:41:00Z,T01056,2012-08-15T13:47:00Z,Casual,NA,NA,NA
85,16,Directed,993722,NA,21,745,2012-09-29T15:25:00Z,B00029,2012-09-29T15:37:00Z,Registered,NA,1986,Female
85,57,Directed,609631,NA,4,1105,2012-08-15T23:32:00Z,B00245,2012-08-15T23:50:00Z,Registered,NA,1983,Male
85,51,Directed,620101,NA,3,439,2012-08-12T07:59:00Z,B00639,2012-08-12T08:06:00Z,Registered,NA,1972,Male
85,39,Directed,620692,NA,8,3054,2012-08-11T23:07:00Z,B00502,2012-08-11T23:58:00Z,Registered,NA,1982,Male
85,21,Directed,609954,NA,12,1277,2012-08-15T22:13:00Z,T01036,2012-08-15T22:35:00Z,Casual,NA,NA,NA
85,61,Directed,600286,NA,3,1349,2012-08-19T17:34:00Z,T01323,2012-08-19T17:57:00Z,Casual,NA,NA,NA
85,63,Directed,594366,NA,9,246,2012-08-21T17:41:00Z,T01122,2012-08-21T17:45:00Z,Registered,NA,1981,Male
85,64,Directed,1013998,NA,8,671,2012-09-21T22:51:00Z,T01111,2012-09-21T23:03:00Z,Registered,NA,1962,Female
85,83,Directed,619324,NA,15,854,2012-08-12T17:37:00Z,T01311,2012-08-12T17:51:00Z,Casual,NA,NA,NA
85,85,Directed,597200,NA,30,4224,2012-08-20T19:20:00Z,T01311,2012-08-20T20:31:00Z,Casual,NA,NA,NA
85,93,Directed,1001555,NA,1,690,2012-09-26T02:33:00Z,B00284,2012-09-26T02:44:00Z,Registered,NA,1984,Male
85,6,Directed,1068012,NA,1,1482,2012-09-03T18:03:00Z,T01144,2012-09-03T18:28:00Z,Registered,NA,1988,Female
85,26,Directed,995718,NA,4,618,2012-09-27T22:34:00Z,B00258,2012-09-27T22:45:00Z,Registered,NA,1978,Male
85,38,Directed,594330,NA,5,1213,2012-08-21T17:57:00Z,T01311,2012-08-21T18:18:00Z,Registered,NA,1994,Male
85,35,Directed,1010073,NA,2,1822,2012-09-23T14:54:00Z,T01241,2012-09-23T15:25:00Z,Casual,NA,NA,NA
85,36,Directed,593356,NA,25,809,2012-08-21T21:57:00Z,T01224,2012-08-21T22:10:00Z,Registered,NA,1987,Male
85,40,Directed,605708,NA,1,1239,2012-08-17T12:31:00Z,T01331,2012-08-17T12:52:00Z,Casual,NA,NA,NA
85,42,Directed,594558,NA,6,920,2012-08-21T16:37:00Z,T01273,2012-08-21T16:52:00Z,Registered,NA,1986,Female
85,43,Directed,989869,NA,3,1139,2012-10-01T16:48:00Z,B00497,2012-10-01T17:07:00Z,Casual,NA,NA,NA
85,44,Directed,1059732,NA,1,1237,2012-09-07T01:32:00Z,B00526,2012-09-07T01:53:00Z,Registered,NA,1984,Female
85,47,Directed,603550,NA,2,2115,2012-08-17T23:33:00Z,T01040,2012-08-18T00:08:00Z,Casual,NA,NA,NA
85,49,Directed,990778,NA,4,902,2012-10-01T11:48:00Z,B00028,2012-10-01T12:03:00Z,Registered,NA,1994,Male
85,50,Directed,594693,NA,31,742,2012-08-21T15:53:00Z,T01447,2012-08-21T16:06:00Z,Registered,NA,1970,Female
85,54,Directed,621216,NA,15,2233,2012-08-11T20:41:00Z,B00590,2012-08-11T21:18:00Z,Casual,NA,NA,NA
85,60,Directed,1068009,NA,2,1700,2012-09-03T18:03:00Z,B00556,2012-09-03T18:31:00Z,Registered,NA,1985,Male
85,58,Directed,1080448,NA,2,868,2012-08-30T13:26:00Z,T01122,2012-08-30T13:41:00Z,Registered,NA,1987,Male
85,65,Directed,1046853,NA,2,720,2012-09-11T20:44:00Z,B00246,2012-09-11T20:56:00Z,Registered,NA,1984,Female
85,81,Directed,998721,NA,2,1006,2012-09-27T00:42:00Z,T01144,2012-09-27T00:59:00Z,Registered,NA,1994,Male
85,80,Directed,1104674,NA,1,1822,2012-08-22T12:11:00Z,B00481,2012-08-22T12:41:00Z,Casual,NA,NA,NA
85,75,Directed,1070632,NA,1,2248,2012-09-02T19:47:00Z,B00139,2012-09-02T20:25:00Z,Casual,NA,NA,NA
85,68,Directed,604359,NA,2,1320,2012-08-17T20:32:00Z,B00080,2012-08-17T20:54:00Z,Registered,NA,1987,Male
85,76,Directed,1050804,NA,1,3701,2012-09-10T14:52:00Z,B00314,2012-09-10T15:54:00Z,Casual,NA,NA,NA
85,84,Directed,1097297,NA,1,1942,2012-08-24T19:05:00Z,B00219,2012-08-24T19:38:00Z,Registered,NA,1994,Male
93,25,Directed,1032430,NA,1,1024,2012-09-15T22:27:00Z,B00011,2012-09-15T22:44:00Z,Casual,NA,NA,NA
93,22,Directed,988550,NA,7,799,2012-10-01T22:43:00Z,T01281,2012-10-01T22:56:00Z,Casual,NA,NA,NA
93,52,Directed,1004312,NA,1,1255,2012-09-24T21:42:00Z,B00221,2012-09-24T22:03:00Z,Casual,NA,NA,NA
93,12,Directed,993088,NA,1,1248,2012-09-29T19:52:00Z,T01137,2012-09-29T20:13:00Z,Registered,NA,1971,Male
93,46,Directed,989031,NA,8,1087,2012-10-01T21:17:00Z,B00198,2012-10-01T21:35:00Z,Registered,NA,1991,Male
93,5,Directed,1002420,NA,1,1817,2012-09-25T21:42:00Z,B00129,2012-09-25T22:12:00Z,Casual,NA,NA,NA
93,55,Directed,1023516,NA,2,1068,2012-09-18T21:42:00Z,B00120,2012-09-18T22:00:00Z,Casual,NA,NA,NA
93,4,Directed,1020808,NA,2,1766,2012-09-19T21:48:00Z,B00531,2012-09-19T22:17:00Z,Casual,NA,NA,NA
93,13,Directed,1003283,NA,4,885,2012-09-25T18:50:00Z,T01447,2012-09-25T19:05:00Z,Casual,NA,NA,NA
93,39,Directed,1026918,NA,1,908,2012-09-17T21:11:00Z,B00472,2012-09-17T21:26:00Z,Casual,NA,NA,NA
93,21,Directed,1002796,NA,1,1324,2012-09-25T20:51:00Z,B00519,2012-09-25T21:13:00Z,Registered,NA,1991,Male
93,63,Directed,1002433,NA,3,1956,2012-09-25T21:39:00Z,B00212,2012-09-25T22:12:00Z,Casual,NA,NA,NA
93,83,Directed,993007,NA,3,676,2012-09-29T20:24:00Z,T01096,2012-09-29T20:35:00Z,Registered,NA,1987,Female
93,85,Directed,989117,NA,1,638,2012-10-01T21:08:00Z,B00499,2012-10-01T21:18:00Z,Casual,NA,NA,NA
93,93,Directed,991894,NA,19,2280,2012-09-30T16:32:00Z,B00136,2012-09-30T17:10:00Z,Casual,NA,NA,NA
93,92,Directed,993906,NA,25,409,2012-09-29T13:03:00Z,B00512,2012-09-29T13:10:00Z,Registered,NA,1982,Female
93,43,Directed,1014275,NA,1,1707,2012-09-21T21:51:00Z,B00060,2012-09-21T22:19:00Z,Registered,NA,1976,Male
93,44,Directed,988901,NA,1,1447,2012-10-01T21:36:00Z,T01360,2012-10-01T22:00:00Z,Casual,NA,NA,NA
93,47,Directed,1010024,NA,2,3363,2012-09-23T15:16:00Z,B00615,2012-09-23T16:12:00Z,Casual,NA,NA,NA
93,49,Directed,1022828,NA,3,1101,2012-09-19T11:43:00Z,B00030,2012-09-19T12:02:00Z,Registered,NA,1994,Male
93,81,Directed,1007553,NA,2,1155,2012-09-24T11:47:00Z,B00404,2012-09-24T12:06:00Z,Registered,NA,1994,Male
93,82,Directed,988654,NA,1,2004,2012-10-01T22:19:00Z,B00035,2012-10-01T22:53:00Z,Casual,NA,NA,NA
92,7,Directed,1052905,NA,2,2059,2012-09-09T19:16:00Z,T01022,2012-09-09T19:51:00Z,Registered,NA,1964,Male
